epoch,step,train/loss,train/reward
0,49,3018.4697265625,523.0
0,99,-13640.8984375,501.0
0,149,1940.2200927734375,1000.0
0,199,2819.523193359375,1000.0
0,249,725.2025146484375,1000.0
0,299,7.530121326446533,1000.0
0,349,15.757477760314941,1000.0
0,399,503.2684326171875,1000.0
0,449,-35.666236877441406,503.5
