epoch,step,train/loss,train/reward,val/reward
0,49,19313.9765625,1000.0,
0,99,2635.3505859375,1000.0,
0,149,-3299.670654296875,504.0,
0,199,1072.8162841796875,1000.0,
0,249,1571.502685546875,1000.0,
0,299,2215.785400390625,1000.0,
0,349,744.3009033203125,1000.0,
0,399,-4752.8505859375,503.0,
0,449,-57.64545440673828,507.0,
0,499,-32.35670471191406,7.5,
0,499,,,811.469970703125
